subject,action,spot,state,year,page,url
train,crash,crossing,SOUTH DAKOTA,2020,1,"['https://www.kotatv.com/content/news/A-train-crashes-into-a-pickup-near-Box-Elder-570551101.html', 'https://lufkindailynews.com/news/local/diboll-man-transported-to-hospital-after-train-collides-with-vehicle/article_a7af50ae-841b-11ea-8508-eba779a4e5ea.html', 'https://www.wavy.com/news/norfolk-man-calls-railroad-crossing-a-crash-waiting-to-happen-train-company-plans-to-assess-rail/']"
train,crash,crossing,SOUTH DAKOTA,2021,1,"['https://www.keloland.com/keloland-com-original/trains-do-more-than-hold-up-traffic-in-south-dakota/', 'https://www.keloland.com/keloland-com-original/trains-continue-to-chug-through-downtown-sioux-falls/']"
train,crash,crossing,SOUTH DAKOTA,2022,1,"['https://www.dakotanewsnow.com/2022/12/12/names-released-fatal-train-crash-harrisburg/', 'https://www.ksdk.com/article/news/local/investigation-amtrak-derailment-missouri/63-776d12bc-28e2-476c-a0f6-02790516f3ed', 'https://www.jamestownsun.com/news/man-killed-after-vehicle-strikes-train-near-dawson-nd', 'https://www.keloland.com/keloland-com-original/south-dakota-has-hosted-all-but-eight-presidents/', 'https://www.ktiv.com/2022/07/14/1-person-dies-western-iowa-when-truck-collides-with-train/', 'https://www.popularmechanics.com/technology/infrastructure/g2827/7-of-the-longest-us-interstates/']"
train,crash,crossing,SOUTH DAKOTA,2023,1,"['https://www.kotatv.com/2023/04/24/fatal-train-crash-highlights-lack-railroad-crossing-protections-south-dakota/', 'https://www.argusleader.com/story/news/2023/02/13/family-rallies-for-change-following-fatal-harrisburg-train-crash/69894200007/', 'https://www.ktiv.com/2023/08/21/2-dead-car-vs-train-crash-south-dakota/', 'https://www.sdnewswatch.org/south-dakota-railroad-trains-derailments-chemicals/', 'https://www.siouxlandproud.com/news/south-dakota-news/2-dead-in-south-dakota-fiery-car-train-crash/', 'https://www.ktiv.com/2023/08/30/train-derailment/', 'https://www.dakotanewsnow.com/2023/10/04/dna-identifies-two-men-killed-elkton-train-collision/', 'https://www.newscenter1.tv/news/one-dead-in-i-90-semi-crash-that-struck-train-near-sturgis/article_7b05e730-3c77-11ee-8574-cb8280173d96.html', 'https://1079ishot.com/train-crash-18-wheeler-verot-school-road/', 'https://www.nytimes.com/2023/07/11/business/blocked-rail-crossings-congress.html']"
train,crash,crossing,SOUTH DAKOTA,2023,2,"['https://www.willistonherald.com/news/amtrak-train-collision-with-passenger-vehicle-near-williston-kills-2-injures-1/article_f04732f0-d2ab-11ed-b75e-634bbaca2845.html', 'https://www.8newsnow.com/news/politics/nevada-legislature/derailments-prompt-nevada-lawmakers-to-look-at-bill-requiring-shorter-trains-hot-boxes/', 'https://973kkrc.com/holiday-train-steaming-through-minnesota-and-iowa/', 'https://cdllife.com/2023/trucker-killed-in-crash-off-bridge-that-ended-on-top-of-parked-train/', 'https://www.kotatv.com/2023/08/16/semi-crashes-onto-rail-cars-exit-30-closed/', 'https://www.northwestmoinfo.com/local-news/pedestrian-reportedly-killed-in-train-accident-sunday-in-excelsior-springs-area/', 'https://kgab.com/1-killed-3-injured-in-i-25-crash-near-douglas/', 'https://www.dakotanewsnow.com/2023/01/14/family-lincoln-county-accident-want-change-rail-crossing/', 'https://www.ktiv.com/2023/11/22/1-person-sent-hospital-after-train-vs-semi-crash-nebraska/']"
train,crash,crossing,SOUTH DAKOTA,2024,1,"['https://www.dakotanewsnow.com/2024/05/15/update-one-injured-wednesday-train-semi-crash-near-tulare/', 'https://www.grandforksherald.com/news/north-dakota/buxton-man-severely-injured-life-flighted-after-crashing-suv-into-train', 'https://www.keloland.com/keloland-com-original/1-year-after-train-crash-safety-measures-in-place/', 'https://www.kxnet.com/news/top-stories/north-dakota-crash-tracker-2024/', 'https://www.rtands.com/freight/class-1/bnsf-suffers-south-dakota-bridge-collapse/', 'https://www.ktiv.com/2024/06/29/bnsf-train-caught-camera-crossing-over-big-sioux-river-just-hours-before-bridge-collapse/', 'https://www.newsweek.com/north-dakota-train-cars-derailed-tornado-warning-steele-1945904', 'https://www.mykxlg.com/news/state/motorcyclist-identified-in-fatal-injury-i-90-crash/article_b457e454-591b-11ef-a728-5f05cbddedad.html', 'https://www.inforum.com/news/north-dakota/careful-cleanup-continues-on-foster-county-train-derailment', 'https://www.idahostatejournal.com/freeaccess/pickup-trucks-occupants-escape-serious-injury-in-collision-with-freight-train-at-local-railroad-crossing/article_1b6ee0b0-291b-11ef-b05a-13fe0f4b764e.html']"
train,crash,crossing,SOUTH DAKOTA,2024,2,"['https://www.yourgv.com/news/local_news/train-enthusiast-captures-dramatic-near-miss-at-railroad-crossing-near-riverdale/article_e2c58006-4531-11ef-a284-4f1517531826.html', 'https://revealnews.org/podcast/after-the-crash/', 'https://www.trains.com/trn/news-reviews/news-wire/bnsf-bridge-on-south-dakota-iowa-state-line-collapses/', 'https://seguingazette.com/alert/train-hits-truck-trailer-stopped-on-railroad-tracks/article_24f75806-c241-11ee-83ef-772b93d88c24.html', 'https://kdvr.com/news/local/amtrak-train-crash-surfaces-concerns-over-rural-railroad-crossings/', 'https://www.kxnet.com/news/local-news/north-dakota-crash-tracker-february-2024/', 'https://www.keloland.com/keloland-com-original/how-long-can-a-still-train-block-an-intersection/', 'https://www.mykxlg.com/news/state/fatal-motorcycle-crash-on-i-90-crash-near-hartford/article_d48eb536-581c-11ef-bb59-ab66706947e1.html', 'https://www.inforum.com/news/north-dakota/man-killed-in-head-on-crash-with-amtrak-train', 'https://www.inforum.com/news/north-dakota/north-dakota-man-killed-in-car-stuck-on-train-tracks']"
train,crash,crossing,SOUTH DAKOTA,2024,3,"['https://www.idahopress.com/news/local/they-loved-each-other-so-much-outpouring-of-support-resonates-for-nampa-family-fatally-struck/article_3956e51a-fc06-11ee-a4be-ffbe58e6def2.html', 'https://daily-journal.com/news/local/bourbonnais_news/the-night-of-the-amtrak-crash/article_2cfe9d8e-e2da-11ee-a0df-338c60fd8aef.html', 'https://www.trains.com/trn/news-reviews/news-wire/rail-projects-in-alaska-south-dakota-wyoming-receive-federal-funds/', 'https://www.idahostatejournal.com/news/local/woman-dead-after-freight-train-hits-suv-at-local-railroad-crossing/article_09a64ed8-7c20-11ef-bdb3-4f7b95a71242.html', 'https://www.newscenter1.tv/news/rapid-city-traffic-warning-crash-near-hospital-blocking-traffic/article_ad292d98-280e-11ef-a104-07800465c1d3.html', 'https://www.motherjones.com/criminal-justice/2024/04/crow-nation-police-accountability-braven-glenn-bia/', 'https://www.trains.com/trn/news-reviews/news-wire/ntsb-issues-report-on-ns-conductor-death-in-grade-crossing-accident/', 'https://www.kxnet.com/news/top-stories/north-dakota-crash-tracker-january-2024/', 'https://www.newjerseyhills.com/townnews/highway/truck-collides-with-parked-nj-transit-train-in-dover/article_5684f19a-5066-11ef-8f84-1f6fa9a85721.html', 'https://wbsm.com/lakeville-crash-myricks-street/']"
train,crash,crossing,SOUTH DAKOTA,2024,4,"['https://capcity.news/community/2024/10/10/millions-awarded-for-new-railroad-overpass-in-cheyenne/', 'https://www.ksn.com/news/national-world/ap-sweltering-temperatures-persist-across-the-us-while-floodwaters-inundate-the-midwest/', 'https://wbsm.com/mashpee-bridgewater-fatal-crash-lana-testa/', 'https://www.mykxlg.com/news/national/vietnam-china-to-boost-economic-defence-cooperation/article_c3b554f5-1bd2-5dad-84fe-daaac83ee41d.html', 'https://www.nytimes.com/live/2024/07/19/business/global-tech-outage', 'https://fox59.com/news/us-sends-220-soldiers-into-mexico/', 'https://www.onlyinyourstate.com/experiences/virginia/cohoke-crossing-haunted-railroad-va/']"
train,crash,crossing,NEBRASKA,2010,1,['https://journalstar.com/special-section/epilogue/epilogue-a-forgotten-mystery-of-death-and-destruction/article_2e0de0cc-1fc6-11df-9c5b-001cc4c002e0.html']
train,crash,crossing,NEBRASKA,2011,541,[]
train,crash,crossing,NEBRASKA,2012,1,['https://nebraska.tv/archive/teen-killed-by-train-after-falling-on-tracks']
train,crash,crossing,NEBRASKA,2013,543,[]
train,crash,crossing,NEBRASKA,2014,1,"['https://www.rgj.com/story/news/2014/03/23/nevada-has-made-no-changes-to-intersection-where-truck-crashed-into-amtrak-train-killing-6/6666213/', 'https://omaha.com/news/14-cattle-killed-10-injured-after-train-cattle-truck-collide/article_add9ce18-e1de-11e3-ada9-0017a43b2370.html', 'https://disaster.salvationarmyusa.org/news/2014/05/14/the-salvation-army-offers-relief-in-beaver-crossing', 'https://www.rgj.com/story/news/2014/03/23/investigators-learn-more-about-fatal-amtrak-crash/6658961/']"
train,crash,crossing,NEBRASKA,2015,1,"['https://journalstar.com/in-a-collision-the-train-always-wins/article_5280a45a-06c8-5ea6-a020-747e5495d764.html', 'https://www.newstimes.com/local/article/Crossing-gates-lights-not-as-reliable-as-most-6068330.php']"
train,crash,crossing,NEBRASKA,2016,1,"['https://ggwash.org/view/43619/this-is-a-strange-and-dangerous-traffic-circle-check-out-ddots-ideas-for-making-it-safer', 'https://omaha.com/news/state_and_regional/sheriffs-office-railroad-team-up-to-promote-driver-pedestrian-safety/article_bfcd018c-0755-11e6-aa9a-f38d650c1e12.html']"
train,crash,crossing,NEBRASKA,2017,1,['https://www.dailynews.com/2015/02/28/dollars-are-scarce-for-railroad-crossing-upgrades/']
train,crash,crossing,NEBRASKA,2018,1,['https://www.greeleytribune.com/2018/02/13/about-1000-gather-to-remember-eaton-teen-who-died-in-car-crash-at-deadly-train-crossing-tuesday/']
train,crash,crossing,NEBRASKA,2019,1,"['https://lexch.com/news/art-becker-trucking-semi-truck-struck-by-union-pacific-train-near-cozad/article_e7168f84-7669-11e9-91a4-f71cf4928392.html', 'https://www.newspapers.com/article/st-louis-post-dispatch-parents-and-sist/34691617/']"
train,crash,crossing,NEBRASKA,2020,1,['https://www.klkntv.com/train-collides-with-semi-near-70th-and-cornhusker/']
train,crash,crossing,NEBRASKA,2021,1,"['https://nebraska.tv/newsletter-daily/one-dead-following-train-pedestrian-crash-in-grand-island', 'https://ktvo.com/news/local/sanitation-truck-driver-injured-in-crash-involving-amtrak-train-near-albia', 'https://www.freightwaves.com/news/railroad-crossings-require-extra-precautions-good-judgment', 'https://norfolkdailynews.com/news/mangled-car-shows-dangers-of-railroad-crossings/article_4b96f746-88e7-11eb-8f5b-3f439d38ff45.html', 'https://nebraska.tv/news/local/gipd-kearney-man-daniel-anderson-died-in-train-pedestrian-incident']"
train,crash,crossing,NEBRASKA,2022,1,"['https://www.3newsnow.com/news/local-news/police-identify-38-year-old-killed-in-crash-with-train-in-friend-nebraska', 'https://www.ketv.com/article/york-nebraska-two-people-police-k-9-die-train-crash/39024879', 'https://www.ksnblocal4.com/2022/02/09/innocent-driver-police-dog-among-those-killed-york-car-train-crash/', 'https://foxnebraska.com/news/local/one-person-transported-to-trauma-facility-following-merrick-county-car-train-crash', 'https://www.ktiv.com/2022/06/22/two-women-die-train-vs-car-accident-thurston-county-ne/', 'https://cowboystatedaily.com/2022/07/05/nebraska-woman-sister-nearly-killed-after-being-rear-ended-into-moving-train/', 'https://www.kansascity.com/news/business/article268879922.html', 'https://nebraska.tv/news/local/man-john-pickar-dead-following-john-deere-tractor-burlington-northern-santa-fe-train-crash-near-litchfield', 'https://patch.com/missouri/across-mo/4-dead-least-150-injured-missouri-train-crash', 'https://nebraskaexaminer.com/2022/06/30/its-a-bird-its-a-plane-and-no-thats-not-a-new-bike-trail-in-the-middle-of-i-80/']"
train,crash,crossing,NEBRASKA,2023,1,"['https://www.ketv.com/article/nebraska-farmer-killed-in-combine-train-collision-loved-his-family-and-his-job/45500842', 'https://www.ktiv.com/2023/11/22/1-person-sent-hospital-after-train-vs-semi-crash-nebraska/', 'https://nebraska.tv/news/local/semitrain-accident-prompts-traffic-delays-on-highway-30', 'https://www.ketv.com/article/one-killed-in-crash-of-combine-harvester-and-coal-train-in-southeast-nebraska/45489016', 'https://www.kansascity.com/news/local/article275856546.html', 'https://www.cpr.org/2023/10/16/colorado-said-bridge-that-collapsed-near-pueblo-in-train-derailment-is-owned-by-the-railroad-company-now-the-company-says-the-state-owns-it/', 'https://countryherald.com/news/history-of-train-accidents-in-kankakee-county-a-reminder-of-the-importance-of-rail-safety/', 'https://www.click2houston.com/news/local/2023/03/06/woman-wins-557m-in-lawsuit-after-2016-collision-involving-union-pacific-train/', 'https://www.washingtonpost.com/transportation/2023/03/03/ohio-train-derailment-state-laws-rail-safety/', 'https://nebraska.tv/news/local/elm-creek-man-itzayana-alvarado-sandoval-transported-following-train-car-crash-dawson-county-sheriff-office-union-pacific-choo-chugga']"
train,crash,crossing,NEBRASKA,2023,2,"['https://1079ishot.com/train-crash-18-wheeler-verot-school-road/', 'https://omaha.com/news/state-regional/nebraska-avoided-major-hazardous-material-spills-despite-uptick-in-train-derailments/article_9fb9e086-be14-11ed-89f5-c70539bc16ef.html', 'https://www.wfmj.com/story/49125205/states-clamp-down-on-freight-trains-fearing-derailments-and-federal-gridlock', 'https://journalstar.com/news/state-regional/crime-courts/17-year-old-omaha-boy-dies-from-injuries-in-crash-involving-ambulance/article_0c7cfb3a-2675-5167-81f8-19b0d6f2b1c8.html', 'https://www.ketv.com/article/nebraska-authorities-identify-man-killed-combine-train-crash/45496576', 'https://1079ishot.com/bnsf-releases-statement-on-new-iberia-train-derailment/', 'https://nebraska.tv/newsletter-daily/kearney-woman-identified-as-victim-struck-by-train-francine-lucero-bennet-central-avenue']"
train,crash,crossing,NEBRASKA,2024,1,"['https://cowboystatedaily.com/2024/07/17/wyoming-man-dead-in-nebraska-semi-vs-freight-train-crash/', 'https://www.nytimes.com/2024/07/29/us/nebraska-teen-charged-train-crash.html', 'https://www.knopnews2.com/2024/06/07/no-injuries-reported-train-versus-semi-crash-southwest-nebraska/', 'https://www.trains.com/trn/news-reviews/news-wire/bnsf-train-derails-in-nebraska-after-grade-crossing-collision/', 'https://www.kxnet.com/news/top-stories/nebraska-man-seriously-hurt-in-car-train-crash-near-casselton/', 'https://nebraska.tv/news/local/fatal-train-and-van-collision-in-buffalo-county', 'https://petapixel.com/2024/07/30/teenager-accused-of-causing-train-crash-for-youtube-content/', 'https://panhandle.newschannelnebraska.com/story/50881865/dundy-county-authorities-investigating-accident-involving-train-and-semitractortrailer', 'https://kdvr.com/news/local/amtrak-passenger-train-hits-truck-derails-east-of-denver/', 'https://people.com/17-year-old-teen-accused-of-causing-train-derailment-nebraska-8684353']"
train,crash,crossing,NEBRASKA,2024,2,"['https://kearneyhub.com/news/local/update-authorities-release-name-of-man-killed-in-train-vs-van-crash-outside-kearney/article_1e59565e-453e-11ef-a379-032538199996.html', 'https://foxnebraska.com/newsletter-daily/train-and-semi-collision-in-dundy-county', 'https://www.klkntv.com/teenage-railroad-enthusiast-to-be-charged-as-adult-in-bennet-train-derailment/', 'https://tucson.com/news/nation-world/crime-courts/teen-accused-of-causing-train-derailment-in-nebraska-before-recording-it/article_9edfac75-0371-5f20-a9dd-3fda2cba4b69.html', 'https://www.valleynewslive.com/2024/05/15/driver-hit-by-train-after-trying-cross-railroad-tracks/', 'https://www.nydailynews.com/2024/07/26/nebraska-train-derailment-teen-arrested-youtube-video/', 'https://cdllife.com/2024/two-ejected-one-dead-when-semi-truck-driver-tried-to-beat-train-nebraska-sheriff-says/', 'https://www.trains.com/trn/news-reviews/news-wire/bnsf-coal-train-derails-in-nebraska-2/', 'https://www.newschannelnebraska.com/story/51050771/one-killed-another-injured-after-train-and-semi-collide-in-dundy-county-sheriffs-office-says', 'https://www.1011now.com/2024/08/19/17-year-old-accused-derailing-train-bennet-be-charged-an-adult/']"
train,crash,crossing,NEBRASKA,2024,3,"['https://kmph.com/news/local/truck-destroyed-after-smashing-into-moving-train-driver-survives-lucky-to-be-alive-motion-tuesday-nevraska-chestnut-avenues-', 'https://www.denverpost.com/2024/01/30/amtrak-train-derails-hit-truck-weld-county/', 'https://nypost.com/2024/07/26/us-news/teen-accused-of-derailing-trains-for-insane-youtube-video/', 'https://journalstar.com/exclusive/daily-minute/daily-minute-what-to-know-for-july-22-lincoln/article_1ef77e20-4826-11ef-9a92-a3edf5a2272f.html', 'https://www.wsws.org/en/articles/2024/07/11/rail-j11.html', 'https://www.ksn.com/news/state-regional/train-hits-pedestrians-at-railroad-crossing-in-liberal/', 'https://www.trains.com/trn/news-reviews/news-wire/bnsf-police-believe-teen-intentionally-caused-nebraska-derailment/', 'https://www.foxweather.com/extreme-weather/tornado-emergency-nebraska-weather-disaster', 'https://countryherald.com/news/watseka-woman-child-survive-train-collision-in-iroquois-county/', 'https://wahoo-ashland-waverly.com/news/state-regional/crime-courts/teen-accused-of-causing-train-derailment-near-bennet-before-recording-it/article_40acd68b-542f-516d-9485-e7a978d9d95c.html']"
train,crash,crossing,NEBRASKA,2024,4,"['https://www.the-sun.com/news/12028932/nebraska-lincoln-train-derailment-youtube-teen/', 'https://www.klkntv.com/nebraska-man-killed-in-atv-crash-in-rural-seward-county/', 'https://www.kxnet.com/news/local-news/north-dakota-crash-tracker-february-2024/', 'https://abc7chicago.com/nebraska-tornado-damage-confirmed-near-omaha-funnel-clouds-spotted-in-eastern-part-of-state-as-severe-storms-tear-through/14738259/', 'https://www.foxnews.com/us/amtrak-train-derails-colorado-hitting-milk-truck', 'https://www.fox10phoenix.com/weather/tornado-crosses-interstate-80-iowa-storm-chaser-video', 'https://cowboystatedaily.com/2024/07/17/cowboy-state-daily-video-news-thursday-july-18-2024/', 'https://www.ebaumsworld.com/articles/teen-accused-of-derailing-train-for-social-media-video/87576267/']"
train,crash,crossing,UTAH,2010,1,"['https://www.ksl.com/article/11937589/uta-responds-to-fatal-frontrunner-collision', 'https://www.ksl.com/article/9984734/2-killed-2-seriously-injured-in-trax-accident', 'https://www.ksl.com/article/9838779/army-truck-hit-by-freight-train']"
train,crash,crossing,UTAH,2011,1,"['https://lasvegassun.com/news/2011/jun/24/us-amtrak-truck-crash-7th-ld-writethru/', 'https://www.nbcnews.com/id/wbna43528942', 'https://www.hjnews.com/news/train-hits-trailer-in-cornish-no-injuries-reported/article_2c2a0704-1f43-11e0-9460-001cc4c002e0.html', 'https://www.ksl.com/article/17693275/community-members-mourn-tragedy-after-3-girls-struck-by-train', 'https://www.foxnews.com/us/first-lawsuit-filed-over-nevada-amtrak-train-crash']"
train,crash,crossing,UTAH,2012,1,"['https://www.rgj.com/story/news/2014/03/23/amtrak-crash-lawsuit-rail-gates-broken-at-crossing/6666545/', 'https://www.cleveland.com/metro/2012/06/4th_teen_dies_after_crash_at_b.html', 'https://www.mlive.com/news/jackson/2012/02/truck_involved_in_train_crash.html', 'https://www.timescall.com/ci_19793031/', 'https://tulsaworld.com/archive/train-crossing-deaths-are-down-but-problems-with-distracted-driving-and-impatience-persist/article_8802d2f6-1b01-5dfd-a029-171654947e43.html']"
train,crash,crossing,UTAH,2013,1,"['https://www.ksl.com/article/27814442/tragic-bus-train-accident-in-south-jordan-memorialized-after-75-years', 'https://www.cachevalleydaily.com/news/local/freezing-rain-caused-multiple-accidents-and-road-closures-thursday-morning/article_54259b6e-cc1e-5b6a-9dcb-ce976f19f4fe.html', 'https://www.cyclingwest.com/news/cyclist-douglas-crow-struck-and-killed-in-provo/']"
train,crash,crossing,UTAH,2014,1,"['https://www.rgj.com/story/news/2014/03/23/nevada-has-made-no-changes-to-intersection-where-truck-crashed-into-amtrak-train-killing-6/6666213/', 'https://www.pennlive.com/midstate/2014/07/train_crash_newberry_township.html', 'https://www.popularmechanics.com/technology/infrastructure/a10450/death-on-the-railroad-16675879/', 'https://www.masslive.com/news/2014/06/amtrak_train_bound_for_springf_1.html', 'https://www.wral.com/amtrak-train-hits-car-in-mebane-one-killed/14285346/', 'https://www.desertsun.com/story/news/investigations/2014/11/13/highway-62-deadliest/16004104/', 'https://www.cachevalleydaily.com/news/local/tremonton-man-dies-christmas-eve-in-rollover-crash/article_dee150f2-ac1b-5f4b-9167-af7a628aae79.html', 'https://www.rgj.com/story/news/2014/03/23/investigators-learn-more-about-fatal-amtrak-crash/6658961/', 'https://www.pennlive.com/midstate/2014/07/train_crash_newberry_township_1.html']"
train,crash,crossing,UTAH,2015,1,"['https://www.nytimes.com/2015/05/19/us/amtrak-crash-illuminates-obstacles-to-plan-for-controlling-train-speeds.html', 'https://www.cachevalleydaily.com/news/local/report-utah-bridges-among-best-in-the-u-s/article_e50170f4-f2b2-5ac4-814a-c7eabc4ca6a8.html']"
train,crash,crossing,UTAH,2016,1,"['https://www.up.com/aboutup/community/inside_track/selfie-tragedy-12-7-2016.htm', 'https://www.nytimes.com/2016/05/14/us/amtrak-train-crash-california.html', 'https://www.ksl.com/article/38006765/ogden-man-killed-18-injured-in-trax-train-collision', 'https://gephardtdaily.com/local/one-killed-uta-driver-sent-to-hosptial-in-trax-collision-with-car/', 'https://www.mysanantonio.com/entertainment/halloween/article/Ghost-tracks-story-still-top-ghost-story-in-9927881.php', 'https://www.newspapers.com/article/santa-cruz-sentinel-chualar-bus-crash-se/4313662/', 'https://gephardtdaily.com/local/frontrunnercollision/']"
train,crash,crossing,UTAH,2017,1,"['https://www.ksl.com/article/43031612/uta-says-human-error-caused-crash-between-frontrunner-fedex-truck', 'https://abcnews.go.com/US/passenger-train-crashes-fedex-truck-shocking-video/story?id=45022454', 'https://abc3340.com/news/nation-world/watch-railroad-crossing-gates-still-up-as-train-careens-into-passing-18-wheeler', 'https://www.foxnews.com/us/train-smashes-through-fedex-truck-on-video', 'http://truckingindustry.news/825/captured-on-camera-commuter-train-crashes-into-fedex-cargo-truck.html', 'https://www.5newsonline.com/article/news/local/outreach/back-to-school/commuter-train-cuts-fedex-truck-in-two-in-crash-caught-on-video/527-25458cbc-964e-4354-8853-6db7c7e59440', 'https://www.sltrib.com/news/2017/12/15/salt-lake-city-man-sentenced-to-to-prison-for-car-vs-frontrunner-crash-that-killed-his-pregnant-passenger/', 'https://www.lehighvalleylive.com/lehigh-county/2017/12/28-year-old_identified_as_vict.html', 'https://www.cbs8.com/article/news/caught-on-video-utah-train-slams-into-fedex-truck/509-6813f52b-ad0b-4986-8be7-1bded8d64477', 'https://www.cachevalleydaily.com/news/local/providence-mother-dies-in-head-on-crash-near-smithfield/article_d6168b28-d7b7-5607-8c3a-5f22995b534b.html']"
train,crash,crossing,UTAH,2017,2,"['https://www.mlive.com/news/detroit/2017/05/road_to_be_named_in_honor_of_s.html', 'https://wyrk.com/scary-video-train-rips-fedex-truck-in-half-caught-by-dashcam/', 'https://www.mysanantonio.com/lifestyle/article/San-Antonio-s-ghost-tracks-an-urban-legend-12315211.php', 'https://www.khaleejtimes.com/article/watch-train-smashes-into-fedex-truck-sends-goods-flying-in-the-air', 'https://www.cachevalleydaily.com/news/local/update-drivers-in-friday-s-head-on-crash-along-us-89-91-remain-hospitalized/article_c1db5c55-d1db-56fa-81b4-d4db5f3eef21.html']"
train,crash,crossing,UTAH,2018,1,"['https://www.deseret.com/2018/7/27/20649855/video-uta-releases-footage-revealing-moments-before-bicyclist-s-death/', 'https://www.washingtonpost.com/news/dr-gridlock/wp/2018/01/31/gop-retreat-train-collides-with-truck-no-serious-injuries-reported/', 'https://gephardtdaily.com/local/woman-in-extremely-critical-condition-after-being-hit-by-trax-train-in-murray/', 'https://www.sltrib.com/news/2018/07/26/video-shows-moments/', 'https://www.ksl.com/article/46228360/mona-man-dies-after-train-collides-with-dump-truck-in-nephi', 'https://ksltv.com/398709/train-surveillance-video-shows-moments-cyclist-hit-killed/', 'https://www.cachevalleydaily.com/news/local/police-release-identity-of-logan-man-killed-in-fatal-car-crash/article_27d8f4c7-7537-54a6-b1c1-a0ff8a370bbe.html', 'https://gephardtdaily.com/local/uta-identifies-victim-of-fatal-trax-accident-in-murray/']"
train,crash,crossing,UTAH,2019,1,"['https://www.sltrib.com/news/2019/09/10/driver-killed-after/', 'https://www.mlive.com/news/kalamazoo/2019/02/victims-in-fatal-kalamazoo-county-train-crash-identified.html', 'https://kjzz.com/news/local/frontrunner-vehicle-crash-in-davis-county-expect-major-delays', 'https://www.statesmanjournal.com/story/news/2019/11/09/lake-labish-train-wreck-salem-oregon/4086889002/', 'https://www.masslive.com/news/2019/11/for-too-long-this-site-was-ignored-safety-improvements-complete-at-railroad-crossing-where-longmeadow-dpw-worker-died-in-collision-with-train.html', 'https://www.ksl.com/article/46625957/woman-critically-injured-after-car-trax-train-collide-in-murray-authorities-say', 'https://www.abc4.com/news/local-news/massive-explosion-incinerates-volatile-fuel-after-juab-county-train-derailment/', 'https://www.cachevalleydaily.com/news/local/uhp-trooper-hit-by-out-of-control-truck-while-investigating-crash-near-plymouth/article_f292ef8f-b9ab-52c0-ab31-6cde6a6f5902.html', 'https://www.pennlive.com/life/2019/10/dont-miss-these-vintage-photos-of-a-1977-train-wreck-on-the-rockville-bridge.html', 'https://kmyu.tv/news/local/train-vehicle-collide-in-orem']"
train,crash,crossing,UTAH,2019,2,"['https://gephardtdaily.com/local/explosion-fireball-light-utahs-night-sky-as-demolition-teams-burn-off-dangerous-cargo-aboard-derailed-train/', 'https://midutahradio.com/news/local-news/man-killed-when-struck-by-frontrunner-commuter-train-in-orem/', 'https://www.sltrib.com/news/2019/04/01/derailment-juab-county/', 'https://www.mlive.com/news/kalamazoo/2019/03/funerals-scheduled-for-3-killed-in-kalamazoo-train-crash.html', 'https://www.cachevalleydaily.com/news/local/dump-truck-crashes-into-garden-city-storage-complex-for-second-time-in-a-week/article_8c60954c-3f94-5bc4-8d6b-32585774d6b4.html', 'https://www.mlive.com/news/kalamazoo/2019/03/vehicle-drove-around-crossing-arms-in-fatal-train-crash-police-say.html', 'https://www.sltrib.com/news/2019/10/16/car-crashes-through-i/', 'https://www.mlive.com/news/kalamazoo/2019/12/no-serious-injuries-after-train-hits-car-in-portage.html', 'https://www.mlive.com/news/kalamazoo/2019/02/teen-among-3-killed-in-train-crash-made-people-smile-friend-says.html']"
train,crash,crossing,UTAH,2020,1,"['https://news4sanantonio.com/news/local/24-killed-in-horrific-bus-train-crash-that-inspired-ghost-tracks-legend-in-san-antonio', 'https://www.ksl.com/article/46769066/third-person-involved-in-train-car-accident-dies-family-says', 'https://www.mlive.com/news/kalamazoo/2020/02/daughter-gone-but-not-forgotten-one-year-after-fatal-kalamazoo-train-crash.html', 'https://www.mysanantonio.com/news/local/slideshow/The-Ghost-Tracks-82-years-ago-today-one-of-San-213626.php', 'https://www.cleveland.com/metro/2020/11/woman-dies-in-train-crash-in-cleveland-while-driving-to-drive-around-gates-police-say.html', 'https://www.nj.com/middlesex/2020/12/high-school-student-charged-with-causing-death-of-passenger-in-freight-train-collision.html', 'https://www.cachevalleydaily.com/news/local/udot-completes-garden-city-truck-ramp/article_1847c1e6-2330-524c-a1d0-89513ecb3556.html', 'https://www.cachevalleydaily.com/obituaries/timothy-jerry-proctor/article_ee866669-1a33-5239-84e8-fb04f64c4838.html']"
