subject,action,spot,date,page,url
train,crash,crossing,2024-07-02,1,https://thewesternnews.com/news/2024/jul/02/investigation-still-in-progress-after-10-railcars-plunged-into-the-yellowstone-river/
train,crash,crossing,2024-07-02,1,https://www.cyclingnews.com/news/jasper-philipsen-continues-tour-de-france-after-frustrating-high-speed-crash-on-first-sprint-stage/
train,crash,crossing,2024-07-02,1,https://www.msn.com/en-xl/news/other/seoul-city-hall-crash-killing-9-reignites-aging-driver-debate-in-south-korea/ar-BB1pfD1e
train,crash,crossing,2024-07-03,1,https://www.magnoliareporter.com/news_and_business/regional_news/article_ed836a7a-39bb-11ef-a547-13bf7db6bae2.html
train,crash,crossing,2024-07-03,1,https://www.wcia.com/news/breaking-news/first-responders-at-train-crossing-near-philo/
train,crash,crossing,2024-07-03,1,https://www.bnd.com/news/local/article289697779.html
train,crash,crossing,2024-07-03,1,https://www.startribune.com/riding-the-rails-of-july-4-memories/600378312
train,crash,crossing,2024-07-03,1,https://wishtv.com/news/local-news/woman-dies-2-men-seriously-hurt-in-crash-at-rural-crossing-near-columbus/
train,crash,crossing,2024-07-03,1,https://www.theguardian.com/world/article/2024/jul/02/panama-to-shut-down-darien-gap-migrants-usa
train,crash,crossing,2024-07-03,1,https://www.mylondon.news/news/transport/full-list-major-underground-disruptions-29469102
train,crash,crossing,2024-07-03,1,https://iharare.com/several-students-injured-after-versatile-academy-college-school-bus-collides-with-a-train/
train,crash,crossing,2024-07-04,1,
train,crash,crossing,2024-07-05,1,https://www.kait8.com/2024/07/05/crews-respond-very-serious-car-versus-train-crash/
train,crash,crossing,2024-07-05,1,https://www.heraldnet.com/news/2-killed-in-waterfront-train-crashes-were-near-mukilteo-quiet-zone/
train,crash,crossing,2024-07-05,1,https://www.mcall.com/2024/07/05/train-cars-derail-at-hill-to-hill-bridge-in-bethlehem/
train,crash,crossing,2024-07-05,1,https://www.lehighvalleynews.com/bethlehem/norfolk-southern-train-derails-under-the-hill-to-hill-bridge-in-bethlehem
train,crash,crossing,2024-07-05,1,https://www.northwestgeorgianews.com/rome/news/local/teen-remains-hospitalized-after-losing-legs-in-train-incident/article_39bc213e-3af7-11ef-bb21-97eda81acb86.html
train,crash,crossing,2024-07-05,1,https://www.fox35orlando.com/news/florida-increasing-fines-penalties-people-breaking-law-around-railroad-tracks
train,crash,crossing,2024-07-05,1,https://www.wevv.com/news/kentucky/several-railroad-crossings-closing-in-hopkins-county-next-week/article_b0a577b2-3b0d-11ef-8d35-47883d397a0f.html
train,crash,crossing,2024-07-05,1,https://www.theguardian.com/australia-news/article/2024/jul/05/million-dollar-views-baby-victorian-minister-praises-train-stations-fantastic-dandenongs-vista
train,crash,crossing,2024-07-05,1,https://www.naijanews.com/2024/07/05/nrc-suspends-warri-itakpe-service-after-train-derails/
train,crash,crossing,2024-07-06,1,https://fox2now.com/news/missouri/person-struck-hospitalized-after-kirkwood-train-crash/
train,crash,crossing,2024-07-06,1,https://www.atlantanewsfirst.com/2024/07/06/child-loses-both-legs-train-accident-rome-police-say/
train,crash,crossing,2024-07-06,1,https://www.wsbtv.com/news/local/boy-loses-both-legs-after-being-hit-by-train-rome/QLPC5MWR5FHLZHBMJLYTGBB5EU/
train,crash,crossing,2024-07-06,1,https://www.insideedition.com/for-mom-who-survived-east-palestine-train-derailment-nightmares-about-catastrophe-are-part-of-daily
train,crash,crossing,2024-07-06,1,https://www.lehighvalleynews.com/bethlehem/derailment-site-back-on-track-less-than-24-hours-later
train,crash,crossing,2024-07-07,1,https://www.wrdw.com/2024/07/07/youth-loses-legs-ga-train-accident-outlook-is-not-highly-positive/
train,crash,crossing,2024-07-07,1,https://www.inforum.com/news/north-dakota/careful-cleanup-continues-on-foster-county-train-derailment
train,crash,crossing,2024-07-07,1,https://www.thegazette.com/crashes/2-dead-in-collision-on-highway-13-in-linn-county/
train,crash,crossing,2024-07-07,1,https://www.inforum.com/news/north-dakota/response-continues-at-site-of-derailment-southeast-of-carrington
train,crash,crossing,2024-07-08,1,https://www.kron4.com/news/bay-area/caltrain-hits-semi-truck-on-tracks-in-burlingame/
train,crash,crossing,2024-07-08,1,https://www.floridatoday.com/story/news/2024/07/08/cocoa-police-man-standing-along-tracks-killed-by-brightline-train/74332675007/
train,crash,crossing,2024-07-08,1,https://mynews13.com/fl/orlando/news/2024/07/08/pedestrian-killed-by-brightline-train-in-cocoa
train,crash,crossing,2024-07-08,1,https://www.ktlo.com/2024/07/08/one-dead-and-two-injured-after-vehicle-collides-with-train-in-greene-county/
train,crash,crossing,2024-07-08,1,https://www.wjol.com/pedestrian-hit-by-train-in-new-lenox-upd/
train,crash,crossing,2024-07-08,1,https://www.wxii12.com/article/railroad-crossings-across-greensboro-close-maintenance-north-carolina/61530370
train,crash,crossing,2024-07-08,1,https://www.koamnewsnow.com/video/live-traffic-alert-i-44-west-closed-at-missouri-to-oklahoma-state-line-due-to/video_25a7ed13-2b20-5fe3-9699-c451ce8a7b15.html
train,crash,crossing,2024-07-08,1,https://www.wpxi.com/news/local/homestead-railroad-crossing-close-impacting-one-entrance-waterfront/KHRLWTFZ2FBEDHSM3SAVAB4MVE/
train,crash,crossing,2024-07-09,1,https://windsorstar.com/news/local-news/trains-delayed-in-tecumseh-after-alleged-drunk-driving-crash
train,crash,crossing,2024-07-09,1,https://klaq.com/texas-railroad-crossing-accidents/
train,crash,crossing,2024-07-09,1,https://www.smdailyjournal.com/news/local/caltrain-hits-tractor-trailer-in-burlingame/article_dd154a32-3d9e-11ef-9a1c-57fb8d7fded4.html
train,crash,crossing,2024-07-09,1,https://www.thenorthshoreleader.com/single-post/rotary-head-william-bohn-killed-in-train-crash
train,crash,crossing,2024-07-09,1,https://www.fox32chicago.com/news/biker-killed-morton-grove-traffic-crash
train,crash,crossing,2024-07-09,1,https://www.wcsjnews.com/news/local/railroad-crossing-in-coal-city-set-to-be-closed/article_59a205b8-3df4-11ef-a3cf-f371131bf522.html
train,crash,crossing,2024-07-09,1,https://www.ndtv.com/india-news/holding-hands-father-son-lie-in-front-of-approaching-train-in-maharashtra-die-bhayandar-station-6068883
train,crash,crossing,2024-07-09,1,https://www.am800cklw.com/news/tecumseh-man-charged-with-impaired-driving.html
train,crash,crossing,2024-07-09,1,https://www.ndtv.com/video/2-children-die-as-bus-falls-into-gorge-in-gujarat-accident-caught-on-camera-812716
train,crash,crossing,2024-07-09,1,https://www.cryptopolitan.com/autonomous-car-incident-in-china/
train,crash,crossing,2024-07-10,1,https://www.wsws.org/en/articles/2024/07/11/rail-j11.html
train,crash,crossing,2024-07-10,1,https://www.voanews.com/a/at-least-18-dead-after-india-bus-crash/7692047.html
train,crash,crossing,2024-07-10,1,https://www.kitv.com/news/local/pedestrian-fatally-struck-crossing-kapolei-parkway/article_d0617d42-3e93-11ef-b73d-0fcce6124132.html
train,crash,crossing,2024-07-10,1,https://www.railfreight.com/railfreight/2024/07/10/port-of-odesa-opening-crashes-ukraine-romania-rail-freight/
train,crash,crossing,2024-07-10,1,https://www.tapinto.net/towns/piscataway/sections/police-and-fire/articles/edison-police-mourn-passing-of-lt-donald-ship-a-piscataway-resident
train,crash,crossing,2024-07-11,1,https://fox11online.com/news/local/suv-driver-hospitalized-after-train-collision-in-green-bay-south-ashland-avenue-tracks-traffic-injuries
train,crash,crossing,2024-07-11,1,https://www.shawlocal.com/daily-chronicle/2024/07/10/train-derails-in-somonauk-carrying-coal/
train,crash,crossing,2024-07-11,1,https://www.koco.com/article/train-derailment-woodward-july-11-2024/61574485
train,crash,crossing,2024-07-12,1,https://www.fox19.com/2024/07/12/train-jumps-tracks-leaving-extensive-damage-brown-county/
train,crash,crossing,2024-07-12,1,https://www.whio.com/news/local/train-derailment-shuts-down-roads-fayette-county/SP4SWLOEONHIBPKFD4NHBQ4YII/
train,crash,crossing,2024-07-12,1,https://www.msn.com/en-us/news/crime/train-derailment-reported-in-woodward/ar-BB1pPyoI?ocid=BingNewsVerp
train,crash,crossing,2024-07-12,1,https://www.nbcconnecticut.com/news/local/part-of-route-6-in-bristol-to-close-to-vehicles-for-railroad-crossing-replacement/3333642/
train,crash,crossing,2024-07-13,1,https://www.cbs42.com/traffic/juvenile-female-found-dead-after-car-train-crash-in-clanton/
train,crash,crossing,2024-07-13,1,https://www.wspynews.com/news/local/witness-describes-aftermath-of-train-derailment-in-somonauk-wednesday-morning/article_6dc7c750-3fcd-11ef-8dc8-c3d53a31e04f.html
train,crash,crossing,2024-07-13,1,https://www.wbrc.com/2024/07/14/one-dead-after-vehicle-train-accident-clanton/
train,crash,crossing,2024-07-13,1,https://abc3340.com/news/local/17-year-old-dead-after-being-hit-by-a-train-in-chilton-county
train,crash,crossing,2024-07-13,1,https://www.wfsb.com/2024/07/13/road-work-railroad-that-caused-tire-damage-bristol/
train,crash,crossing,2024-07-13,1,https://www.wavy.com/news/local-news/overpass-planned-for-chesapeakes-top-reported-blocked-railroad-crossing/
train,crash,crossing,2024-07-14,1,https://www.deccanherald.com/india/west-bengal/car-hits-express-train-at-manned-railway-crossing-in-bengal-none-injured-3105421
train,crash,crossing,2024-07-15,1,https://www.lohud.com/story/news/local/westchester/valhalla/2024/07/15/metro-north-valhalla-ny-crash-civil-trial-deliberations-begun-by-jury/74413023007/
train,crash,crossing,2024-07-15,1,https://www.abc12.com/news/local/two-hospitalized-after-a-car-is-hit-by-a-train-in-bridgeport-township/article_606d7a24-42f1-11ef-ae95-0b5ab7282a63.html
train,crash,crossing,2024-07-15,1,https://www.cantonrep.com/story/news/accident/2024/07/15/2-people-hit-by-train-while-walking-on-railroad-tracks-in-sebring-michael-lawson-jr/74406019007/
train,crash,crossing,2024-07-15,1,https://www.chathamstartribune.com/news/article_3cc033ea-431f-11ef-8972-eb816122d527.html
train,crash,crossing,2024-07-15,1,https://patch.com/illinois/grayslake/1-dead-after-car-collides-metra-train
train,crash,crossing,2024-07-15,1,https://www.wlns.com/news/victim-identified-in-fatal-jackson-county-crash/
train,crash,crossing,2024-07-15,1,https://www.lakemchenryscanner.com/2024/07/15/2-men-armed-with-guns-arrested-amid-investigation-into-killing-of-father-of-3-at-waukegan-train-station/
train,crash,crossing,2024-07-16,1,https://www.lohud.com/story/news/local/westchester/valhalla/2024/07/16/jury-faults-metro-north-for-deadly-2015-valhalla-crash-that-killed-6/74413939007/
train,crash,crossing,2024-07-16,1,https://www.lakemchenryscanner.com/2024/07/16/coroner-identifies-mchenry-man-killed-in-crash-involving-car-metra-train-in-ingleside/
train,crash,crossing,2024-07-16,1,https://www.knopnews2.com/2024/07/16/dundy-county-sheriffs-office-investigating-accident-involving-train/
train,crash,crossing,2024-07-16,1,https://www.statista.com/statistics/204569/rail-accidents-in-the-us/
train,crash,crossing,2024-07-16,1,https://www.wdel.com/news/delaware-safety-council-is-training-bus-drivers-on-specific-safety-skills/article_79f6fa32-43e2-11ef-8c61-7bfd2c109cd4.html
train,crash,crossing,2024-07-16,1,https://www.deccanherald.com/india/west-bengal/kanchanjunga-accident-probe-finds-lapses-at-multiple-levels-says-incident-was-waiting-to-happen-3107808
train,crash,crossing,2024-07-16,1,https://www.etvbharat.com/en/!bharat/kanchanjunga-accident-probe-finds-lapses-at-multiple-levels-says-incident-was-waiting-to-happen-enn24071602950
train,crash,crossing,2024-07-16,1,https://www.mylondon.news/news/transport/major-west-london-road-partially-29555082
train,crash,crossing,2024-07-17,1,https://cowboystatedaily.com/2024/07/17/wyoming-man-dead-in-nebraska-semi-vs-freight-train-crash/
train,crash,crossing,2024-07-17,1,https://www.cbsnews.com/newyork/news/metro-north-train-deadly-crash-valhalla-2015/
train,crash,crossing,2024-07-17,1,https://cbsaustin.com/news/local/one-man-dies-after-reportedly-trespassing-on-railroad-tracks-in-south-austin
train,crash,crossing,2024-07-17,1,https://www.lakemchenryscanner.com/2024/07/17/sheriff-says-mchenry-man-killed-in-crash-with-metra-train-in-ingleside-drove-around-railroad-gates/
train,crash,crossing,2024-07-17,1,https://hudsonvalley.news12.com/jury-finds-metro-north-primarily-responsible-for-2015-fatal-crash-in-mount-pleasant-that-killed-6
train,crash,crossing,2024-07-17,1,https://cdllife.com/2024/two-ejected-one-dead-when-semi-truck-driver-tried-to-beat-train-nebraska-sheriff-says/
train,crash,crossing,2024-07-17,1,https://dailyvoice.com/new-york/mountpleasant/metro-north-found-liable-in-2015-valhalla-crash-that-killed-6-jury/
train,crash,crossing,2024-07-17,1,https://www.onmanorama.com/news/india/2024/07/17/kanchanjunga-express-accident-probe-report.html
train,crash,crossing,2024-07-17,1,https://www.sentinelassam.com/breakingnews/assam-major-fire-on-gandhidham-express-due-to-technical-glitch
train,crash,crossing,2024-07-18,1,https://www.wndu.com/2024/07/18/woman-killed-after-fiery-crash-into-train-near-osceola/
train,crash,crossing,2024-07-18,1,https://wsbt.com/news/local/overnight-train-crash-in-st-joseph-county-fire-flames-car-accident-lincolnway-ash-road
train,crash,crossing,2024-07-18,1,https://www.lohud.com/story/opinion/2024/07/18/metro-north-train-crash-should-not-be-blamed-on-enineer/74442995007/
train,crash,crossing,2024-07-18,1,https://kmph.com/news/local/woman-killed-by-train-while-crossing-tracks-in-fresno
train,crash,crossing,2024-07-18,1,https://www.wndu.com/video/2024/07/18/woman-killed-after-car-crashes-into-train-near-osceola/
train,crash,crossing,2024-07-18,1,https://www.ksnblocal4.com/video/2024/07/18/one-person-dead-after-train-van-crash-near-kearney/
train,crash,crossing,2024-07-18,1,https://hudsonvalleypost.com/mta-blamed-for-deadliest-metro-north-crash-in-history-6-dead-in-new-york/
train,crash,crossing,2024-07-18,1,https://www.lakeplacidnews.com/news/local-news/2024/07/18/exploring-the-adirondack-rail-trail/
train,crash,crossing,2024-07-18,1,https://www.nydailynews.com/2024/07/18/metro-north-blamed-2015-valhalla-crash/
train,crash,crossing,2024-07-18,1,https://pix11.com/news/local-news/jury-finds-metro-north-largely-responsible-for-deadly-2015-westchester-crash/
train,crash,crossing,2024-07-19,1,https://www.kait8.com/2024/07/19/crews-respond-train-truck-crash/
train,crash,crossing,2024-07-19,1,https://www.lohud.com/story/news/local/new-york/2024/07/19/after-valhalla-ny-metro-north-crash-can-mta-handle-multi-million-dollar-payout/74459415007/
train,crash,crossing,2024-07-19,1,https://www.kait8.com/video/2024/07/19/roads-open-following-fatal-train-truck-crash/
train,crash,crossing,2024-07-19,1,https://www.arkansasonline.com/news/2024/jul/19/2-men-killed-in-separate-wrecks-in-crittenden/
train,crash,crossing,2024-07-19,1,https://www.seattletimes.com/nation-world/internet-outage-latest-airlines-businesses-hit-by-global-technology-disruption/
train,crash,crossing,2024-07-19,1,https://marksmendaily.com/2024/07/19/how-many-more-dibrugarh-expresses-must-we-face-before-we-wake-up/
train,crash,crossing,2024-07-20,1,https://bringmethenews.com/minnesota-news/bnsf-train-derails-near-big-lake-with-15-rail-cars-impacted
train,crash,crossing,2024-07-20,1,https://www.law-pa.com/philadelphia-pa-man-dies-in-train-accident-at-harbison-ave-bridge-st/
train,crash,crossing,2024-07-20,1,https://www.wesh.com/article/driver-struck-by-train-sumter-county/61653171
train,crash,crossing,2024-07-20,1,https://www.cbsnews.com/news/microsoft-crowdstrike-outage-airlines-government-businesses-rush-to-get-back-on-track/
train,crash,crossing,2024-07-20,1,https://www.ndtv.com/india-news/goods-train-derails-in-ups-amroha-15-trains-cancelled-or-diverted-6149887
train,crash,crossing,2024-07-20,1,https://www.mylondon.news/news/transport/m25-dartford-crossing-tunnel-closure-29580490
train,crash,crossing,2024-07-20,1,https://www.mylondon.news/news/transport/a40-westway-diversion-routes-major-29580083
train,crash,crossing,2024-07-21,1,https://www.abc12.com/news/local/train-vs-truck-crash-ties-up-traffic-in-bay-county-no-injuries/article_59e3e196-45eb-11ef-8cb4-e34d6573a670.html
train,crash,crossing,2024-07-21,1,https://www.aljazeera.com/features/2024/7/21/my-children-have-been-sick-the-toxic-aftermath-of-a-train-derailment
train,crash,crossing,2024-07-21,1,https://seattletransitblog.com/2024/07/21/sunday-double-feature-project-2025-most-improved-cities/
train,crash,crossing,2024-07-21,1,https://bringmethenews.com/minnesota-news/northstar-service-to-twins-game-suspended-for-second-day-due-to-derailment
train,crash,crossing,2024-07-21,1,https://leaderpost.com/news/local-news/no-injuries-reported-after-southern-sask-train-derailment
train,crash,crossing,2024-07-21,1,https://www.mylondon.news/news/north-london-news/m1-brent-cross-diversion-route-29584099
train,crash,crossing,2024-07-22,1,https://www.1011now.com/2024/07/22/teen-accused-tampering-with-rail-filming-derailment-bennet/
train,crash,crossing,2024-07-22,1,https://theindependent.com/teen-accused-of-causing-nebraska-train-derailment-before-recording-it/article_688d99b0-486d-11ef-96b7-af084157f254.html
train,crash,crossing,2024-07-22,1,https://www.yahoo.com/news/ntsb-report-caused-deadly-cleveland-001409260.html
train,crash,crossing,2024-07-22,1,https://www.boston.com/news/local-news/2024/07/22/man-struck-and-killed-by-commuter-rail-while-trespassing-on-beverly-drawbridge-police-say/
train,crash,crossing,2024-07-22,1,https://www.kold.com/2024/07/23/woman-dies-after-being-hit-by-train-tucson/
train,crash,crossing,2024-07-22,1,https://www.cachevalleydaily.com/news/big-boy-4014-rolls-into-brigham-city/article_0fc17d8e-4862-11ef-9456-eb5f25cf3bfe.html
train,crash,crossing,2024-07-22,1,https://wahoo-ashland-waverly.com/news/state-regional/crime-courts/teen-accused-of-causing-train-derailment-near-bennet-before-recording-it/article_40acd68b-542f-516d-9485-e7a978d9d95c.html
train,crash,crossing,2024-07-22,1,https://www.jacarandafm.com/shows/drive/watch-uber-eats-driver-hit-train-south-africa-shocked/
train,crash,crossing,2024-07-23,1,https://spectrumnews1.com/oh/columbus/news/2024/07/23/ntsb-train-crash-cleveland
train,crash,crossing,2024-07-23,1,https://www.wkyc.com/article/news/investigations/ntsb-norfolk-southern-cleveland-train-collision-dump-truck-final-report/95-779909bf-8ca9-4ad1-b24c-91ab462d807e
train,crash,crossing,2024-07-23,1,https://www.desmoinesregister.com/story/news/crime-and-courts/2024/07/23/amtrak-bnsf-settle-lawsuit-crash-iowa-railroad-crossing/74471686007/
train,crash,crossing,2024-07-23,1,https://abc30.com/post/woman-hit-killed-train-central-fresno-police-say/15084980/
train,crash,crossing,2024-07-23,1,https://www.cbsnews.com/minnesota/news/pedestrian-fatally-struck-by-light-rail-train-in-st-paul/
train,crash,crossing,2024-07-23,1,https://www.groupe-sncf.com/en/group/behind-the-scenes/traffic-flows/wildlife-on-tracks
train,crash,crossing,2024-07-23,1,https://westcentralonline.com/articles/cpkc-addresses-18-car-derailment-near-gull-lake
train,crash,crossing,2024-07-23,1,https://greekcitytimes.com/2024/07/23/repeat-offender-the-reckless-and-deadly-actions-of-peter-koutsogiannakis/
train,crash,crossing,2024-07-23,1,https://www.mylondon.news/news/transport/new-tubes-take-inspiration-elizabeth-29593053
train,crash,crossing,2024-07-24,1,https://www.lakemchenryscanner.com/2024/07/24/1-hospitalized-after-car-strikes-metra-train-damages-railroad-crossing-arm-in-grayslake/
train,crash,crossing,2024-07-24,1,https://www.theexaminernews.com/jury-finds-mta-largely-to-blame-for-2015-valhalla-metro-north-crash/
train,crash,crossing,2024-07-24,1,https://www.lehighvalleynews.com/bethlehem/human-error-blamed-in-bethlehem-train-derailment-norfolk-southern-says
train,crash,crossing,2024-07-24,1,https://www.fox23.com/news/railroad-crossing-maintenance-in-claremore-to-cause-temporary-road-closure/article_9ecfde22-4a05-11ef-8131-2bd0812d282d.html
train,crash,crossing,2024-07-24,1,https://tucson.com/news/local/crime-courts/tucson-pedestrian-train-public-safety/article_26f38316-4908-11ef-a2bc-2bd2c5913601.html
train,crash,crossing,2024-07-25,1,https://www.wlox.com/2024/07/25/train-hits-18-wheeler-gulfport-blocking-several-railroad-crossings/
train,crash,crossing,2024-07-25,1,https://www.yorkdispatch.com/story/news/local/2024/07/25/train-cars-derail-block-road-in-east-manchester-township/74550666007/
train,crash,crossing,2024-07-25,1,https://www.1011now.com/2024/07/25/teen-charged-after-derailing-train-bennet-investigators-say/
train,crash,crossing,2024-07-25,1,https://www.hometownsource.com/monticello_times/no-injuries-after-train-derails-in-big-lake/article_0b312c7c-482d-11ef-baf1-375b843792f5.html
train,crash,crossing,2024-07-25,1,https://www.wlox.com/video/2024/07/25/semi-trailer-truck-carrying-paper-rolls-struck-by-train-gulfport/
train,crash,crossing,2024-07-25,1,https://abc30.com/post/3-fresno-businesses-acquired-city-rail-crossing-project/15097349/
train,crash,crossing,2024-07-25,1,https://www.mylondon.news/news/transport/london-underground-station-reopening-pushed-29611381
train,crash,crossing,2024-07-25,1,https://www.ebaumsworld.com/articles/teen-accused-of-derailing-train-for-social-media-video/87576267/
train,crash,crossing,2024-07-26,1,https://people.com/17-year-old-teen-accused-of-causing-train-derailment-nebraska-8684353
train,crash,crossing,2024-07-26,1,https://www.selmatimesjournal.com/2024/07/26/marion-man-killed-in-linden-collision-involving-train/
train,crash,crossing,2024-07-26,1,https://www.nydailynews.com/2024/07/26/nebraska-train-derailment-teen-arrested-youtube-video/
train,crash,crossing,2024-07-26,1,https://nypost.com/2024/07/26/us-news/teen-accused-of-derailing-trains-for-insane-youtube-video/
train,crash,crossing,2024-07-26,1,https://www.oregonlive.com/crime/2024/07/man-hit-killed-by-train-in-northwest-portland.html
train,crash,crossing,2024-07-26,1,https://www.the-sun.com/news/12028932/nebraska-lincoln-train-derailment-youtube-teen/
train,crash,crossing,2024-07-26,1,https://www.mylondon.news/news/transport/london-traffic-travel-live-m25-29617487
train,crash,crossing,2024-07-27,1,https://www.bnd.com/news/local/article290489729.html
train,crash,crossing,2024-07-27,1,https://www.denverpost.com/2024/07/27/rtd-fatal-crash-lawsuit-bike/
train,crash,crossing,2024-07-27,1,https://fox2now.com/news/illinois/man-dies-in-fiery-crash-involving-train-in-sauget-illinois/
train,crash,crossing,2024-07-27,1,https://newsinfo.inquirer.net/1966524/12-injured-in-train-van-collision-in-albay
train,crash,crossing,2024-07-28,1,https://www.wcax.com/2024/07/29/teen-accused-causing-train-derail-then-filmed-derailment-investigators-say/
train,crash,crossing,2024-07-28,1,https://www.bnd.com/news/local/article290494404.html
train,crash,crossing,2024-07-28,1,https://www.aol.com/two-people-seriously-injured-car-194134553.html
train,crash,crossing,2024-07-29,1,https://bringmethenews.com/minnesota-news/watch-women-seriously-injured-as-vehicle-struck-by-train-at-robbinsdale-crossing
train,crash,crossing,2024-07-29,1,https://www.cbsnews.com/minnesota/news/robbinsdale-car-train-crash/
train,crash,crossing,2024-07-29,1,https://www.nytimes.com/2024/07/29/us/nebraska-teen-charged-train-crash.html
train,crash,crossing,2024-07-29,1,https://ccxmedia.org/news/two-women-hospitalized-after-train-collision-in-robbinsdale/
train,crash,crossing,2024-07-29,1,https://www.bnd.com/news/local/article290529954.html
train,crash,crossing,2024-07-29,1,https://www.dailysabah.com/world/europe/140-injured-after-train-collision-in-russias-volgograd
train,crash,crossing,2024-07-29,1,https://krocnews.com/2-minnesota-women-serious-hurt-in-suv-freight-train-collision/
train,crash,crossing,2024-07-29,1,https://www.the-sun.com/news/12047693/derailed-russian-train-crash-with-truck/
train,crash,crossing,2024-07-29,1,https://cyprus-mail.com/2024/07/29/at-least-140-people-hurt-as-russian-train-smashes-into-truck/
train,crash,crossing,2024-07-30,1,https://accesswdun.com/article/2024/7/1255087/travel-issues-in-banks-county-following-train-collision-with-pickup-truck
train,crash,crossing,2024-07-30,1,https://nowhabersham.com/details-of-truck-and-train-accident-in-lula-released/
train,crash,crossing,2024-07-30,1,https://www.wapt.com/article/ups-driver-injured-after-train-collides-with-his-truck-in-clinton/61745362
train,crash,crossing,2024-07-30,1,https://ccxmedia.org/news/robbinsdale-police-release-dashcam-video-of-train-vs-vehicle-collision/
train,crash,crossing,2024-07-30,1,https://petapixel.com/2024/07/30/teenager-accused-of-causing-train-crash-for-youtube-content/
train,crash,crossing,2024-07-30,1,https://www.sunherald.com/news/local/counties/harrison-county/article290528074.html
train,crash,crossing,2024-07-30,1,https://www.thedesertreview.com/news/two-workers-killed-in-union-pacific-train-crash-near-salton-sea/article_5b0b6a30-4dde-11ef-92c1-77ff313a30e4.html
train,crash,crossing,2024-07-30,1,https://abc7ny.com/post/driver-killed-passenger-injured-after-taxi-struck-train-manorville-police-say/15124587/
train,crash,crossing,2024-07-30,1,https://lancasteronline.com/news/local/train-collides-with-vehicle-in-upper-leacock-township-update/article_e3eb6c26-4eb3-11ef-a478-9fccbc7273da.html
train,crash,crossing,2024-07-30,1,https://www.fox5ny.com/news/ronkonkoma-branch-partially-suspended
train,crash,crossing,2024-07-31,1,https://www.wlbt.com/video/2024/07/31/ups-driver-hit-by-train-sparks-questions-railroad-crossing-safety-clinton/
train,crash,crossing,2024-07-31,1,https://nypost.com/2024/07/31/us-news/cab-driver-killed-passenger-seriously-injured-in-lirr-crash/
train,crash,crossing,2024-07-31,1,https://suffolktimes.timesreview.com/2024/07/cab-driver-killed-passenger-in-serious-condition-after-tuesday-lirr-train-collision-in-manorville/
train,crash,crossing,2024-07-31,1,https://www.lehighvalleylive.com/lehigh-county/2024/07/coroner-called-to-scene-of-pedestrian-crash-at-lehigh-county-railroad-crossing.html
train,crash,crossing,2024-07-31,1,https://www.newsday.com/long-island/transportation/lirr-ronkonkoma-collision-train-sxmy57lf
train,crash,crossing,2024-07-31,1,https://www.startribune.com/2-women-in-suv-seriously-hurt-when-driver-crossed-in-front-of-train-in-west-metro/600387254
train,crash,crossing,2024-07-31,1,https://longisland.news12.com/mta-police-taxi-driver-killed-in-manorville-crash-drove-through-crossing-gate-at-train-crossing
train,crash,crossing,2024-07-31,1,https://www.lohud.com/videos/news/transit/2024/07/31/watch-a-metro-north-train-pass-the-site-of-a-2015-fatal-collision/74550736007/
train,crash,crossing,2024-07-31,1,https://www.nbcboston.com/news/local/man-hit-and-killed-by-mbta-commuter-rail-train-in-beverly/3445427/
train,crash,crossing,2024-07-31,1,https://www.africaninsider.com/countries/watch-its-heartbreaking-5-pupils-dead-20-injured-in-horrific-school-bus-and-train-collision/
train,crash,crossing,2024-08-01,1,https://www.mlive.com/news/kalamazoo/2024/08/train-crash-kills-driver-pulling-into-his-driveway-in-southwest-michigan.html
train,crash,crossing,2024-08-01,1,https://www.newsday.com/long-island/suffolk/train-crossing-gates-taxi-driver-fatal-crash-manorville-gka6ak7u
train,crash,crossing,2024-08-01,1,https://www.lohud.com/story/news/ny-news/2024/08/01/valhalla-ny-crossing-site-of-deadly-metro-north-crash-is-it-safer-now/74548185007/
train,crash,crossing,2024-08-01,1,https://www.palmbeachpost.com/story/news/2024/08/01/brightline-train-hits-kills-person-walking-along-south-florida-tracks/74632233007/
train,crash,crossing,2024-08-01,1,https://www.yorkdispatch.com/story/news/crime/2024/08/01/decadelong-legal-saga-after-womans-death-at-railroad-crossing-ends-with-plea-settlement/74623735007/
train,crash,crossing,2024-08-01,1,https://www.news24.com/news24/sixth-pupil-dies-in-hospital-after-horror-mpumalanga-crash-between-school-bus-and-train-20240801
train,crash,crossing,2024-08-01,1,https://ktvz.com/cnn-regional/2024/08/01/city-of-clinton-cautions-drivers-after-ups-truck-collides-with-train/
train,crash,crossing,2024-08-01,1,https://www.boston.com/news/local-news/2024/08/01/man-dies-commuter-rail-in-beverly/
train,crash,crossing,2024-08-02,1,https://clubofmozambique.com/news/five-pupils-killed-20-injured-in-bus-train-crash-in-south-africa-263400/
train,crash,crossing,2024-08-02,1,https://www.whio.com/news/local/busy-road-closed-after-minor-train-derailment-springfield/AWWR66NV7FCVRIOOFH6MYOFGNE/
train,crash,crossing,2024-08-02,1,https://www.trains.com/trn/news-reviews/news-wire/runaway-car-on-short-line-strikes-norfolk-southern-train-causing-derailment-in-michigan/
train,crash,crossing,2024-08-02,1,https://www.13abc.com/2024/08/02/train-derails-adrian-leaking-pressurized-carbon-dioxide/
